Rank,Author,Solved,Penalty,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012
308,"team418 湘潭大学",6,17:06:02,"02:52:15 (-4)",,"04:06:37 (-3)",,,01:27:47,"01:08:21 (-1)",(-2),,01:07:30,"03:23:32 (-1)",
309,"team713 吉林大学",6,17:10:13,"01:39:21 (-7)",,"04:17:00 (-5)",,,01:24:25,"00:15:06 (-1)",,,"00:18:48 (-1)","03:35:33 (-3)",
310,"team483 华南理工大学",6,17:15:21,"03:05:07 (-6)",,(-2),,,00:34:09,00:09:11,04:48:19,,"00:15:30 (-2)","03:43:05 (-6)",
311,"team631 南阳理工学院",6,17:23:41,"01:44:33 (-7)",,"04:08:59 (-1)",,,01:07:30,00:13:40,,,"00:19:29 (-2)","03:49:30 (-8)",(-1)
312,"team748 北京航空航天大学",6,17:29:00,"01:43:23 (-2)",,04:22:47,,,01:05:20,"01:06:50 (-6)",,,00:19:44,"04:30:56 (-5)",
313,"team550 华南师范大学",6,17:37:09,02:26:10,,00:33:43,,,01:28:58,"00:24:50 (-3)",(-2),,"00:49:58 (-2)","03:53:30 (-19)",
314,"team080 武汉大学",6,17:45:45,02:33:20,,04:51:58,,,"01:54:40 (-1)","00:31:36 (-5)",,,"00:31:14 (-1)","02:42:57 (-7)",
315,"team108 南京外国语学校",6,18:04:27,"03:29:11 (-8)",(-17),"03:17:02 (-9)",,,"01:01:27 (-2)","00:07:12 (-1)",(-9),,00:11:40,"02:57:55 (-1)",
316,"team249 成都东软学院",6,18:05:03,"02:07:56 (-2)",,"04:31:28 (-1)",,,"01:51:08 (-3)","01:05:51 (-4)",,,"00:41:12 (-1)","03:07:28 (-3)",
317,"team380 华南师范大学附属中学",6,18:26:14,"01:24:29 (-4)",,"04:13:31 (-5)",,,"01:12:49 (-2)","00:21:42 (-1)",,,"00:29:47 (-1)","04:43:56 (-5)",
318,"team130 南京外国语学校",6,18:37:35,"02:18:44 (-5)",,,,,01:32:16,"01:09:11 (-2)",04:21:38,,"00:21:17 (-1)","03:14:29 (-9)",
319,"team674 南京大学",6,18:39:45,"04:28:24 (-2)",,"03:05:24 (-7)",,,"00:47:02 (-1)",00:14:45,,,00:10:10,"03:34:00 (-9)",
320,"team795 香港科技大学（广州）",6,19:06:31,"02:41:07 (-2)",,03:57:03,,,"01:45:38 (-1)","00:42:45 (-5)",,,00:17:44,"03:42:14 (-10)",
321,"team041 东北农业大学",6,19:21:06,"02:42:28 (-17)",,04:35:12,,,01:07:41,"00:40:01 (-3)",,(-3),"00:37:58 (-2)","01:57:46 (-1)",
322,"team059 东北大学",6,19:27:27,"02:09:23 (-7)",,"04:21:46 (-2)",,,"01:04:39 (-2)","00:56:14 (-2)",,,"00:26:20 (-2)","04:09:05 (-4)",(-1)
323,"team886 河海大学",6,19:42:55,"02:01:46 (-3)",,04:31:39,,,03:41:43,"02:27:11 (-6)",,,00:26:24,"02:54:12 (-2)",
324,"team182 广东工业大学",6,20:07:07,"01:07:33 (-2)",,"04:53:28 (-9)",,,00:43:16,00:15:05,,,"00:25:04 (-2)","04:02:41 (-13)",
325,"team938 东北大学秦皇岛分校",6,21:24:30,"03:07:49 (-5)",,"04:24:35 (-2)",,,02:22:12,01:45:19,,,"01:40:17 (-1)","03:24:18 (-6)",
326,"team735 天津工业大学",6,21:56:12,"02:07:24 (-2)",,04:54:06,,,"03:26:07 (-3)","00:28:07 (-2)",,,"01:13:11 (-6)","04:07:17 (-4)",
327,"team342 南京大学",6,22:33:59,"00:42:40 (-2)",,"04:26:04 (-9)",,,"03:29:33 (-4)","00:28:47 (-1)",,,"00:15:03 (-1)","04:31:52 (-9)",
328,"team234 长安大学",6,32:14:31,"03:54:57 (-15)",,"04:57:46 (-1)",,,"02:58:36 (-11)","00:14:03 (-2)",,,"00:43:48 (-5)","04:05:21 (-12)",
329,"team905 北京大学",5,02:03:43,00:51:29,,,,,00:32:26,00:06:58,,,00:10:00,00:22:50,
330,"team957 杭州第二中学",5,04:08:26,"01:18:40 (-1)",,(-8),,,00:53:40,"00:22:37 (-1)",,,00:07:41,00:45:48,(-1)
331,"team562 重庆大学",5,04:47:46,"00:41:29 (-1)",,(-7),,,00:56:28,"00:21:29 (-1)",(-4),(-1),00:17:08,01:51:12,
332,"team692 华东师范大学",5,04:49:56,01:29:36,,,,,00:43:43,00:20:07,(-9),,00:08:28,"01:48:02 (-1)",
333,"team309 北京邮电大学",5,05:05:21,"01:12:18 (-2)",,(-4),,,00:35:09,00:11:39,(-2),,00:19:46,"01:46:29 (-1)",
334,"team155 清华大学附属中学",5,05:26:16,"02:28:52 (-1)",,(-1),,,00:47:20,00:20:04,,,00:11:12,01:18:48,
335,"team442 杭州师范大学",5,05:33:27,"01:59:06 (-1)",,(-3),,,00:51:20,00:15:02,,,00:20:18,"01:27:41 (-1)",
336,"team720 吉林大学",5,05:36:51,"01:51:39 (-5)",,(-6),,,00:31:03,00:16:44,,,00:08:14,"00:49:11 (-1)",
337,"team529 厦门大学",5,05:38:03,"00:36:39 (-1)",,,,,00:59:05,"00:33:25 (-1)",,,00:51:37,01:57:17,
338,"team205 苏州大学",5,05:38:39,"01:22:39 (-1)",,(-5),,,00:56:51,00:18:47,(-2),,"00:23:00 (-1)",01:57:22,
339,"team172 湖南师范大学",5,05:41:27,01:25:18,,(-7),,,01:04:44,"00:49:11 (-1)",,,00:21:58,01:40:16,
340,"team397 安徽大学",5,05:45:42,01:31:02,,,,,00:52:57,"00:17:05 (-1)",,,00:18:36,02:26:02,(-1)
341,"team648 西南科技大学",5,06:08:17,00:53:57,,(-1),,,00:49:44,"00:11:42 (-1)",(-4),,"00:16:29 (-1)","01:56:25 (-4)",
342,"team227 成都信息工程大学",5,06:21:53,"02:11:24 (-1)",,,,,00:45:04,"00:20:38 (-1)",,,00:11:51,"01:52:56 (-1)",
343,"team512 浙江科技大学",5,06:23:16,"01:17:38 (-1)",,(-1),,,00:58:38,"00:19:54 (-1)",,,00:15:21,"02:11:45 (-2)",
344,"team186 广东工业大学",5,06:23:39,01:57:39,,02:23:49,,,01:05:00,00:18:08,(-6),,00:39:03,(-4),
345,"team949 华东理工大学",5,06:30:20,01:18:27,,,,,00:51:43,"00:24:06 (-1)",(-3),,00:13:20,"03:02:44 (-1)",
346,"team899 四川大学",5,06:38:37,"02:17:19 (-2)",,,,,00:45:54,"00:18:37 (-2)",,,00:06:59,01:49:48,
347,"team246 中国计量大学",5,06:42:15,"01:23:29 (-3)",,,,,00:54:17,00:10:22,,,"00:12:30 (-1)",02:41:37,
348,"team561 重庆大学",5,06:43:35,"00:47:00 (-1)",,(-3),,,00:57:21,"00:14:36 (-1)",(-2),,00:10:26,"02:34:12 (-4)",
349,"team714 吉林大学",5,06:44:18,"01:59:17 (-1)",,,,,01:08:56,"00:21:10 (-1)",(-4),,00:09:36,02:25:19,
350,"team213 浙江理工大学",5,06:44:36,"01:15:30 (-6)",,(-6),,,00:31:02,"00:16:04 (-3)",(-1),,00:11:31,01:30:29,
351,"team152 清华大学附属中学",5,06:49:12,"01:05:57 (-3)",,(-9),,,00:36:01,"00:09:22 (-1)",,,"00:23:59 (-1)","01:13:53 (-5)",(-14)
352,"team401 哈尔滨理工大学",5,06:50:07,01:30:24,,,,,01:03:18,"00:11:46 (-2)",,,00:19:30,03:05:09,
353,"team150 武汉大学",5,06:54:04,"01:40:36 (-2)",,(-7),,,"00:47:46 (-1)",00:23:56,(-9),,00:26:41,"01:55:05 (-2)",
354,"team276 浙江工商大学",5,06:55:05,00:44:38,,,,,"01:25:07 (-2)","00:19:31 (-1)",,,00:16:40,"02:29:09 (-2)",
355,"team053 东北大学",5,06:56:43,"02:26:11 (-5)",,,,,00:51:49,00:14:38,(-2),,00:11:58,01:32:07,(-2)
356,"team188 广东工业大学",5,06:56:53,"01:32:01 (-2)",,(-7),,,00:46:45,00:27:16,,,00:23:46,03:07:05,
357,"team912 广西大学",5,07:01:06,"02:20:17 (-3)",,(-7),,,00:49:18,00:19:54,,,"00:08:35 (-1)",02:03:02,
358,"team862 华中科技大学",5,07:01:09,02:24:26,,(-3),,,01:04:38,"00:36:42 (-1)",,,"00:23:21 (-1)",01:52:02,
359,"team372 浙大城市学院",5,07:04:21,"02:48:42 (-3)",,(-4),,,00:46:39,00:17:52,(-2),,00:22:06,01:49:02,
360,"team013 华东师范大学",5,07:10:34,"01:26:52 (-2)",,(-10),,,"00:47:38 (-1)","00:28:01 (-1)",(-3),,00:17:54,"02:10:09 (-2)",
361,"team659 重庆工程学院",5,07:11:41,02:32:26,,,,,"00:59:24 (-1)","00:12:21 (-1)",,,"00:24:07 (-1)",02:03:23,(-3)
362,"team815 重庆市育才中学",5,07:12:56,"02:38:03 (-3)",,(-10),,,02:26:59,"00:11:18 (-1)",,,00:16:16,00:20:20,(-8)
363,"team541 北京交通大学",5,07:16:22,"01:54:06 (-2)",(-2),(-2),,,00:48:04,"00:26:00 (-2)",(-10),,"00:36:26 (-2)","01:11:46 (-1)",(-1)
364,"team959 深圳北理莫斯科大学附属实验中学",5,07:22:29,01:19:41,,(-8),,,"00:40:40 (-1)","00:14:49 (-1)",,,"00:21:09 (-2)",03:26:10,(-1)
365,"team1035 浙江师范大学",5,07:29:58,"01:38:33 (-1)",,,,,01:19:12,00:22:18,,,00:17:48,"03:12:07 (-1)",
366,"team602 郑州轻工业大学",5,07:30:23,"01:47:48 (-1)",,,,,00:46:59,"00:18:08 (-1)",,,"00:25:24 (-1)","02:52:04 (-1)",
367,"team658 南通大学",5,07:34:27,"01:40:54 (-1)",,(-2),,,00:59:55,"00:17:10 (-1)",,,00:16:13,"03:00:15 (-2)",
368,"team530 厦门大学",5,07:35:39,"01:58:54 (-2)",,,,,01:34:29,00:12:55,,,00:19:54,"02:29:27 (-1)",(-4)
369,"team344 南京大学",5,07:44:14,"01:35:18 (-2)",,(-2),,,"02:06:45 (-1)",00:21:52,(-4),,00:37:14,"01:23:05 (-2)",
370,"team705 中南大学",5,07:48:01,"01:27:39 (-4)",,(-4),,,00:33:44,"00:11:05 (-1)",,,00:19:33,"01:56:00 (-5)",
371,"team163 山东理工大学",5,07:53:25,"02:28:52 (-4)",,,,,00:41:12,"00:16:12 (-1)",,,"00:23:42 (-1)",02:03:27,
372,"team567 重庆大学",5,07:56:10,02:05:09,,,,,01:16:32,"00:42:08 (-3)",,,00:28:19,02:24:02,
373,"team256 东华大学",5,08:01:58,"01:09:41 (-2)",,(-3),,,00:57:46,"00:11:58 (-1)",(-11),,"00:21:30 (-3)","02:01:03 (-4)",
374,"team841 南京大学",5,08:02:48,,,"03:52:08 (-1)",,,01:04:09,00:13:26,,,00:19:55,02:13:10,(-1)
375,"team057 东北大学",5,08:03:24,"01:29:03 (-4)",,(-3),,,01:12:49,"00:23:56 (-3)",(-10),,"00:20:49 (-1)",01:56:47,
376,"team973 天津大学",5,08:03:58,02:19:22,,,,,"01:03:52 (-1)","00:17:20 (-1)",,,00:17:14,"03:06:10 (-1)",
377,"team251 成都理工大学",5,08:08:32,"01:56:47 (-3)",,,,,01:04:33,"00:20:34 (-1)",,,00:27:04,02:59:34,
378,"team581 福州大学",5,08:22:01,"02:34:27 (-1)",,,,,00:58:36,"00:47:14 (-1)",,,"00:52:03 (-1)","01:49:41 (-1)",
379,"team491 中国民航大学",5,08:22:32,(-8),,"04:31:19 (-6)",,,00:36:01,"00:08:17 (-1)",(-4),,00:15:36,00:31:19,
380,"team573 哈尔滨工程大学",5,08:27:44,"03:30:07 (-5)",,,,,00:37:23,00:17:32,,,"00:12:26 (-1)","01:30:16 (-1)",
381,"team368 长沙市雅礼中学",5,08:29:18,"01:29:55 (-2)",,,,,00:52:40,00:25:47,,,00:28:32,"02:52:24 (-5)",
382,"team149 郑州大学",5,08:33:22,"02:28:20 (-3)",,,,,00:57:14,00:19:51,,,"00:10:40 (-1)",03:17:17,
383,"team603 郑州轻工业大学",5,08:34:32,"03:22:25 (-2)",,,,,01:02:00,00:14:19,,,"00:24:07 (-1)","02:11:41 (-1)",
384,"team167 北京林业大学",5,08:35:29,"01:07:36 (-1)",,,,,00:46:26,00:13:58,,,"00:22:28 (-1)","03:05:01 (-7)",
385,"team807 北师大香港浸会大学",5,08:42:02,"02:14:06 (-2)",,,,,"01:00:20 (-2)","00:48:10 (-3)",,,00:15:27,"01:43:59 (-1)",
386,"team016 华东师范大学",5,08:43:29,02:20:04,,"03:19:28 (-1)",,,01:03:33,"00:29:01 (-1)",,,"00:31:23 (-1)",(-5),
387,"team135 浙大宁波理工学院",5,08:45:40,"02:04:58 (-2)",,,,,01:06:52,"00:40:42 (-1)",,,00:19:06,"02:54:02 (-2)",
388,"team975 天津大学",5,08:48:24,"01:50:54 (-3)",,(-3),,,01:13:25,"00:13:49 (-1)",,,00:21:05,"02:29:11 (-4)",
389,"team329 山东大学（威海）",5,08:49:29,"03:08:37 (-2)",,01:24:47,,,"01:47:46 (-1)","00:48:03 (-1)",,,00:20:16,(-1),
390,"team095 武汉大学",5,08:51:28,"01:03:25 (-1)",,(-1),,,"01:04:40 (-1)","00:12:35 (-2)",,,00:21:51,"03:48:57 (-3)",(-2)
391,"team793 香港科技大学（广州）",5,08:51:42,00:57:35,,"04:57:39 (-2)",,,01:29:52,00:29:00,,,00:17:36,,
392,"team913 广西大学",5,08:52:07,01:53:56,,,,,"01:30:21 (-1)","00:22:06 (-2)",,,"00:28:11 (-1)","02:37:33 (-2)",
393,"team308 北京邮电大学",5,08:52:37,"04:32:42 (-3)",,,,,00:48:31,"00:14:28 (-1)",,,00:26:22,01:30:34,
394,"team979 天津大学",5,08:53:43,"01:25:17 (-3)",,,,,"02:53:58 (-1)",00:21:10,,,00:23:37,"01:49:41 (-2)",
395,"team721 吉林大学",5,08:59:32,01:39:31,,(-1),,,"02:24:40 (-4)","00:24:51 (-1)",,,00:15:00,02:35:30,
396,"team911 广西大学",5,09:02:36,"04:20:12 (-1)",,,,,01:08:43,"00:30:41 (-2)",,,"00:15:42 (-1)","00:47:18 (-2)",
397,"team635 南阳理工学院",5,09:03:40,"03:22:53 (-2)",,"02:14:21 (-2)",,,01:27:58,00:16:18,,,00:22:10,(-7),
398,"team078 江西理工大学南昌校区",5,09:06:17,"02:48:57 (-8)",,,,,00:42:26,"00:16:50 (-2)",,,00:21:13,"01:16:51 (-1)",
399,"team669 长春理工大学",5,09:11:39,"02:14:41 (-13)",,(-19),,,00:32:38,"00:09:34 (-1)",,,"00:06:56 (-1)",01:07:50,
400,"team195 华侨大学",5,09:19:30,"02:04:17 (-4)",,,,,00:58:41,"00:48:20 (-2)",,,"00:20:11 (-2)","01:28:01 (-3)",
401,"team164 山东理工大学",5,09:19:37,"02:02:29 (-2)",,,,,00:56:32,"00:36:12 (-3)",,,00:19:45,03:44:39,
402,"team848 湖南中医药大学",5,09:19:39,03:58:31,,03:05:27,,,00:50:44,"00:19:16 (-2)",,,00:25:41,(-5),
403,"team042 阜阳师范大学",5,09:26:43,"03:12:13 (-3)",,(-2),,,00:56:47,"00:13:38 (-1)",,,00:19:43,03:24:22,
404,"team267 北京理工大学",5,09:28:00,"01:33:28 (-3)",,(-2),,,"01:26:53 (-5)","00:19:44 (-1)",,,00:28:24,02:39:31,
405,"team390 湖南大学",5,09:28:00,"03:09:34 (-7)",,,,,00:39:29,"00:14:53 (-1)",,,00:16:43,"01:07:21 (-4)",
406,"team972 天津大学",5,09:32:47,01:22:57,,"04:39:42 (-4)",,,00:39:12,"00:14:36 (-2)",(-1),,"00:16:20 (-1)",(-16),
407,"team084 东北师范大学",5,09:35:55,"01:25:40 (-5)",,"02:57:57 (-1)",,,02:04:31,00:16:06,,,"00:31:41 (-1)",(-3),
408,"team356 华中农业大学",5,09:37:12,01:15:42,,,,,01:29:21,"00:23:30 (-4)",(-5),,"00:26:55 (-1)","03:01:44 (-4)",
409,"team819 江苏大学",5,09:37:30,"01:54:46 (-1)",,(-3),,,01:26:19,"00:36:25 (-3)",,,00:21:39,03:58:21,
410,"team243 山西大学",5,09:38:53,"01:30:46 (-3)",,(-2),,,00:50:57,"00:29:18 (-2)",,,00:16:07,"03:11:45 (-5)",
411,"team209 苏州大学",5,09:40:55,"02:09:14 (-3)",,(-4),(-1),(-1),"01:19:08 (-2)","00:11:13 (-2)",,(-2),00:13:36,"01:27:44 (-6)",(-1)
412,"team488 江苏科技大学",5,09:50:07,"02:08:55 (-1)",,,,,01:06:53,"00:41:11 (-1)",,,00:17:34,"04:15:34 (-2)",
413,"team783 浙江财经大学",5,09:53:45,"04:14:22 (-4)",,(-2),,,00:45:05,00:27:10,,,00:13:56,"02:13:12 (-2)",
414,"team451 浙江农林大学",5,09:53:50,01:57:16,,,,,00:48:40,"00:32:05 (-1)",(-1),,"00:16:34 (-1)","03:19:15 (-7)",
415,"team689 西南民族大学",5,09:59:31,"02:04:54 (-3)",,,,,01:03:12,"00:32:19 (-3)",,,00:18:42,"03:00:24 (-3)",
416,"team698 武汉大学",5,10:00:37,"02:14:49 (-4)",,,,,00:45:58,00:11:54,(-2),,00:23:59,"02:43:57 (-7)",
417,"team839 河南理工大学",5,10:03:24,"02:42:35 (-1)",,,,,01:14:02,00:12:46,,,00:17:07,"03:56:54 (-4)",
418,"team566 重庆大学",5,10:04:33,"02:59:44 (-1)",,,,,00:49:08,00:16:05,,,00:27:50,"04:31:46 (-2)",
419,"team338 湖南理工学院",5,10:04:37,"02:47:52 (-8)",,,,,00:53:56,"00:19:05 (-4)",,,"00:13:57 (-1)",01:29:47,
420,"team274 浙江工商大学",5,10:07:14,"02:25:10 (-1)",,"04:57:04 (-3)",,,00:44:14,00:16:24,,,00:24:22,(-17),
421,"team081 东北师范大学",5,10:07:24,"02:10:35 (-3)",,"02:46:33 (-3)",,,"01:33:23 (-1)","00:21:13 (-1)",,,"00:15:40 (-1)",,(-5)
422,"team054 东北大学",5,10:08:42,01:26:03,,"04:35:19 (-3)",,,"01:15:45 (-4)",00:20:27,,,00:11:08,(-13),
423,"team292 宁波大学",5,10:11:48,"01:35:16 (-3)",,"03:09:10 (-7)",,,01:03:52,"00:11:20 (-2)",,,00:12:10,(-19),
424,"team781 浙江财经大学",5,10:12:01,"02:22:48 (-1)",,(-7),,,00:53:38,"00:23:37 (-2)",,,"00:13:44 (-1)","02:58:14 (-6)",(-1)
425,"team647 南京信息工程大学",5,10:13:41,"02:47:43 (-5)",,02:57:19,,,01:06:31,"00:38:05 (-1)",(-4),,00:44:03,,
426,"team088 徐州工程学院",5,10:15:29,"01:40:07 (-2)",,,,,01:27:48,00:17:18,,,"00:31:14 (-1)","03:39:02 (-5)",
427,"team755 华中师范大学",5,10:16:33,"01:31:55 (-1)",,(-2),,,00:51:48,"00:14:20 (-1)",,,"00:30:48 (-3)","04:07:42 (-4)",
428,"team062 浙江工业大学",5,10:16:37,"01:39:57 (-2)",,(-2),,,"00:48:35 (-1)","00:11:14 (-1)",(-4),,00:16:32,"04:20:19 (-5)",
429,"team320 中国地质大学（北京）",5,10:21:07,01:11:23,,,,,00:48:13,"00:14:17 (-4)",,,"00:18:33 (-4)","03:08:41 (-6)",(-4)
430,"team460 中南民族大学",5,10:22:40,"01:42:51 (-11)",,02:38:06,,,01:11:33,"00:15:59 (-2)",,,00:14:11,(-16),
431,"team921 南昌大学",5,10:24:40,"02:26:00 (-4)",,,,,"01:49:00 (-1)","00:38:35 (-1)",,,"00:15:57 (-1)",02:55:08,
432,"team784 浙江财经大学",5,10:25:21,"02:08:01 (-1)",,,,,00:57:15,00:06:49,,,"00:23:05 (-1)","04:50:11 (-4)",
433,"team008 绍兴文理学院",5,10:28:37,"03:38:36 (-6)",,(-1),,,00:45:36,"00:25:09 (-1)",,,00:16:08,"02:23:08 (-2)",
434,"team467 延安大学西安创新学院",5,10:30:44,"01:54:22 (-2)",,(-3),,,01:08:36,"00:51:00 (-1)",,,00:16:31,"04:40:15 (-2)",
435,"team868 常熟理工学院",5,10:32:35,"04:52:09 (-5)",,,,,00:38:30,00:16:32,(-6),,00:11:45,02:53:39,
436,"team233 长安大学",5,10:32:48,"02:44:50 (-2)",,(-41),,,"01:26:41 (-5)","00:32:03 (-3)",,,00:11:58,02:17:16,
437,"team220 浙江理工大学",5,10:33:19,"03:00:33 (-3)",,04:43:34,,,00:44:04,"00:29:09 (-1)",,,00:15:59,(-4),
438,"team546 哈尔滨工业大学（威海）",5,10:35:59,"02:51:00 (-4)",,03:53:43,,,01:06:08,"00:13:01 (-1)",(-1),,"00:32:07 (-1)",(-2),
439,"team636 南阳理工学院",5,10:36:38,02:40:52,,,,,01:35:18,"00:32:05 (-2)",,,00:38:51,04:29:32,
440,"team317 北京邮电大学",5,10:38:26,"04:49:57 (-7)",,(-6),,,"00:42:25 (-1)","00:33:41 (-2)",,,00:16:49,00:55:34,
441,"team507 南京航空航天大学",5,10:38:44,01:38:40,,,,,"01:53:20 (-1)","00:36:29 (-4)",,,00:21:57,"04:08:18 (-1)",
442,"team269 北京理工大学",5,10:39:29,"02:23:12 (-4)",,,,,01:02:29,00:25:12,,,00:12:39,"03:55:57 (-4)",
443,"team508 南京航空航天大学",5,10:39:50,"01:00:54 (-1)",,"04:07:47 (-1)",,,"01:32:11 (-4)","00:40:19 (-2)",,,"00:18:39 (-1)",(-18),
444,"team411 中原工学院",5,10:40:14,"02:33:22 (-2)",,(-4),,,"01:39:22 (-3)","00:41:37 (-1)",,,00:35:31,"02:30:22 (-2)",
445,"team642 南京信息工程大学",5,10:40:51,"03:07:50 (-1)",,,,,01:18:22,00:51:58,,,00:15:02,04:47:39,
446,"team736 天津工业大学",5,10:41:28,"01:51:33 (-1)",,,,,"02:31:41 (-3)","00:37:12 (-1)",(-6),,"00:29:48 (-1)",03:11:14,
447,"team452 浙江农林大学",5,10:42:50,"02:13:04 (-3)",,(-1),,,"01:17:45 (-1)",00:25:09,,,"00:43:08 (-1)","04:03:44 (-1)",(-2)
448,"team098 北京理工大学珠海学院",5,10:43:03,02:04:02,,04:38:57,,,"01:32:08 (-1)","00:34:25 (-3)",,,00:33:31,(-13),
449,"team151 清华大学附属中学",5,10:56:48,"01:08:37 (-1)",,"04:40:00 (-1)",,,"01:39:07 (-5)","00:16:43 (-1)",,,00:32:21,(-17),
450,"team349 南京大学",5,11:01:38,01:39:09,,"04:16:10 (-1)",,,01:41:12,"00:34:55 (-2)",,,"00:50:12 (-3)",(-4),
451,"team728 青岛大学",5,11:04:02,"01:45:56 (-4)",,,,,01:13:51,"00:29:16 (-3)",,,"00:16:56 (-1)","03:38:03 (-3)",
452,"team077 宁波职业技术学院",5,11:04:45,"01:10:10 (-2)",,(-3),,,"00:46:46 (-1)","00:30:18 (-1)",,,"00:12:29 (-1)","03:05:02 (-11)",
453,"team482 华南理工大学",5,11:05:37,"03:55:24 (-4)",,(-3),,,01:00:39,"00:52:44 (-2)",,,"00:35:24 (-1)",02:21:26,
454,"team927 北华大学",5,11:06:01,"02:52:00 (-5)",,03:52:02,,,00:50:38,"00:22:43 (-3)",,,00:28:38,(-11),
455,"team548 华南师范大学",5,11:11:11,"03:55:43 (-5)",,02:19:17,,,01:36:31,00:33:40,,,"00:46:00 (-1)",(-2),
456,"team891 安阳工学院",5,11:11:16,"02:23:18 (-2)",,(-1),,,01:00:50,"00:14:29 (-1)",,,"00:27:24 (-1)","03:45:15 (-6)",
457,"team416 长沙学院",5,11:19:20,"01:59:19 (-2)",,,,,01:09:40,00:17:24,,,00:25:34,"04:07:23 (-8)",
458,"team168 北京林业大学",5,11:20:42,"02:26:25 (-3)",,,,,"01:41:03 (-1)",00:22:28,,,"00:39:17 (-2)","03:11:29 (-3)",
459,"team908 大连理工大学",5,11:20:51,"02:49:29 (-2)",,,,,00:43:22,"00:16:34 (-1)",,,00:23:29,"03:47:57 (-7)",
460,"team228 成都信息工程大学",5,11:29:20,"01:40:09 (-1)",,,,,"02:16:38 (-2)",00:32:29,,,"00:18:05 (-1)","03:41:59 (-5)",
461,"team907 大连理工大学",5,11:29:26,"03:13:41 (-2)",,,,,01:19:16,00:43:10,,,00:53:24,"03:39:55 (-3)",
462,"team375 浙大城市学院",5,11:31:29,"02:43:54 (-1)",,(-1),,,"02:36:01 (-1)","00:28:55 (-3)",,,00:36:52,03:25:47,(-3)
463,"team014 华东师范大学",5,11:33:12,"02:11:44 (-1)",,,,,"01:32:28 (-1)","00:14:37 (-1)",,,"00:17:24 (-1)","03:36:59 (-7)",
464,"team695 华东师范大学",5,11:34:17,"02:17:10 (-1)",,,,,03:01:53,00:50:34,,,"00:26:42 (-1)",04:17:58,
465,"team885 河海大学",5,11:50:02,"02:16:06 (-1)",,(-3),,,01:11:26,"01:55:00 (-4)",,,"00:28:49 (-1)",03:58:41,
466,"team1021 云南大学",5,11:59:51,"02:44:23 (-3)",,,,,00:45:21,"00:34:42 (-1)",,,00:10:16,"04:45:09 (-5)",
467,"team341 南京大学",5,12:00:30,"01:05:38 (-1)",,,,,"01:25:07 (-2)",00:16:27,,,"00:12:48 (-1)","04:20:30 (-10)",(-2)
468,"team410 中原工学院",5,12:03:16,"04:44:17 (-9)",,,,,"01:10:03 (-1)",00:22:39,,,00:11:49,02:14:28,
469,"team216 浙江理工大学",5,12:04:48,"03:49:33 (-6)",,,,,01:13:16,"00:19:10 (-2)",,,"00:19:00 (-2)",03:03:49,
470,"team493 中国民航大学",5,12:04:48,"04:08:43 (-3)",,,,,01:26:02,00:12:47,,,"00:15:51 (-1)",04:41:25,
471,"team083 东北师范大学",5,12:05:55,01:57:13,,"04:04:57 (-2)",,,"01:49:15 (-3)","00:28:50 (-3)",,,"00:25:40 (-2)",,
472,"team794 香港科技大学（广州）",5,12:10:21,"03:07:12 (-4)",,"02:08:16 (-1)",,,"02:07:15 (-4)","00:27:38 (-3)",,,00:20:00,(-6),
473,"team527 厦门大学",5,12:11:15,"03:35:15 (-8)",,,,,01:11:48,"00:44:39 (-1)",,,00:21:06,"02:58:27 (-1)",
474,"team738 余姚中学",5,12:17:08,02:14:05,,03:18:06,,,"02:18:49 (-1)","01:50:50 (-1)",,,01:55:18,(-17),
475,"team487 江苏科技大学",5,12:17:20,"02:28:00 (-11)",,,,,00:59:17,"00:23:41 (-1)",,,00:13:44,04:12:38,
476,"team318 北京邮电大学",5,12:22:42,"01:29:20 (-1)",,(-3),,,"02:29:10 (-3)","00:21:46 (-2)",,,00:07:13,"04:55:13 (-3)",
477,"team545 哈尔滨工业大学（威海）",5,12:23:21,"01:25:20 (-6)",,(-2),,,00:44:52,"00:14:20 (-2)",,,"00:30:46 (-3)","03:48:03 (-6)",
478,"team919 广东金融学院",5,12:36:06,"03:17:51 (-5)",,,,,01:33:03,00:13:16,,,00:22:20,"04:09:36 (-4)",
479,"team662 北方工业大学",5,12:42:18,"03:26:56 (-4)",,04:57:06,,,"01:30:35 (-1)","00:07:08 (-1)",,,"00:20:33 (-1)",(-4),
480,"team513 浙江科技大学",5,12:44:35,"04:21:16 (-9)",,,,,"01:05:38 (-3)","00:14:44 (-3)",,,00:14:37,01:48:20,
481,"team257 东华大学",5,12:49:15,"02:52:53 (-4)",,03:35:43,,,01:02:28,"00:41:19 (-8)",,,"00:16:52 (-1)",(-12),
482,"team006 绍兴文理学院",5,12:52:53,"02:37:45 (-2)",,,,,"01:37:36 (-3)","00:28:36 (-3)",,,"00:13:05 (-2)","03:55:51 (-2)",
483,"team782 浙江财经大学",5,12:55:28,"01:58:53 (-3)",,,,,00:55:54,"00:15:53 (-1)",,,"00:16:43 (-2)","04:08:05 (-10)",
484,"team206 苏州大学",5,12:58:13,01:44:56,,,,,"01:25:05 (-1)",00:23:50,,,"00:23:12 (-1)","04:41:10 (-11)",
